http://google.com | Score: 20 | Verdict: Safe
https://google.com | Score: 0 | Verdict: Safe
http://secure-login-bank.xyz | Score: 75 | Verdict: Phishing
https://google.com | Score: 0 | Verdict: Safe
https://account-update.info | Score: 45 | Verdict: Suspicious
http://192.168.1.1/login | Score: 60 | Verdict: Phishing
http://bit.ly/some-link | Score: 20 | Verdict: Safe
https://secure-login-bank.xyz | Score: 50 | Verdict: Suspicious
http://192.168.1.1/login | Score: 60 | Verdict: Phishing
http://192.168.1.1/login | Score: 60 | Verdict: Phishing
http://192.168.1.1/login | Score: 60 | Verdict: Phishing
http://192.168.1.1/login | Score: 60 | Verdict: Phishing
https://sahibjeenwal@gmail.com | Score: 0 | Verdict: Safe
https://sahibjeenwal@gmail.com | Score: 0 | Verdict: Safe
https://tarikaaa142@gmail.com | Score: 0 | Verdict: Safe
https://tarikaaa142@gmail.com | Score: 0 | Verdict: Safe
https://sahibjeenwal@gmail.com | Score: 0 | Verdict: Safe
https://support@mircosoft-security.com | Score: 45 | Verdict: Suspicious
https://outlook.office.com/mail/inbox/id/AAQkADhjYWI3ZmJhLTM5NGMtNGUxNC1hZGRhLTlhYmFmYjVjZDE4NQAQAJgU4maWOTZCs%2F5%2BsLVkFZ0%3D | Score: 15 | Verdict: Safe
https://www.google.com/search?q=mitre+attack&oq=mittre+a&gs_lcrp=EgZjaHJvbWUqDggBEAAYChgLGLEDGIAEMgYIABBFGDkyDggBEAAYChgLGLEDGIAEMg4IAhAAGAoYCxixAxiABDIOCAMQABgKGAsYsQMYgAQyEQgEEAAYChgLGIMBGLEDGIAEMhEIBRAAGAoYCxiDARixAxiABDILCAYQABgKGAsYgAQyCwgHEAAYChgLGIAEMgsICBAAGAoYCxiABDILCAkQABgKGAsYgATSAQkxNDkzMGowajeoAgCwAgA&sourceid=chrome&ie=UTF-8 | Score: 0 | Verdict: Safe
https://attack.mitre.org/ | Score: 0 | Verdict: Safe
https://www.google.com/search?q=mitre+attack&oq=mittre+a&gs_lcrp=EgZjaHJvbWUqDggBEAAYChgLGLEDGIAEMgYIABBFGDkyDggBEAAYChgLGLEDGIAEMg4IAhAAGAoYCxixAxiABDIOCAMQABgKGAsYsQMYgAQyEQgEEAAYChgLGIMBGLEDGIAEMhEIBRAAGAoYCxiDARixAxiABDILCAYQABgKGAsYgAQyCwgHEAAYChgLGIAEMgsICBAAGAoYCxiABDILCAkQABgKGAsYgATSAQkxNDkzMGowajeoAgCwAgA&sourceid=chrome&ie=UTF-8 | Score: 0 | Verdict: Safe
https://attack.mitre.org/ | Score: 0 | Verdict: Safe
https://attack.mitre.org/ | Score: 0 | Verdict: Safe
https://www.google.com/search?q=junk+email+is+also+called&oq=junk+email&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyCQgBEEUYORiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPdIBCDUxNDNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8 | Score: 0 | Verdict: Safe
